"Unidade da Federação,""Ano"",""Variável"",""Total"",""Abacate"",""Abacaxi*"",""Açaí"",""Alfafa fenada"",""Algodão arbóreo (em caroço)"",""Algodão herbáceo (em caroço)"",""Alho"",""Amendoim (em casca)"",""Arroz (em casca)"",""Aveia (em grão)"",""Azeitona"",""Banana (cacho)"",""Batata-doce"",""Batata-inglesa"",""Borracha (látex coagulado)"",""Borracha (látex líquido)"",""Cacau (em amêndoa)"",""Café (em grão) Total"",""Café (em grão) Arábica"",""Café (em grão) Canephora"",""Caju"",""Cana-de-açúcar"",""Cana para forragem"",""Caqui"",""Castanha de caju"",""Cebola"",""Centeio (em grão)"",""Cevada (em grão)"",""Chá-da-índia (folha verde)"",""Coco-da-baía*"",""Dendê (cacho de coco)"",""Erva-mate (folha verde)"",""Ervilha (em grão)"",""Fava (em grão)"",""Feijão (em grão)"",""Figo"",""Fumo (em folha)"",""Girassol (em grão)"",""Goiaba"",""Guaraná (semente)"",""Juta (fibra)"",""Laranja"",""Limão"",""Linho (semente)"",""Maçã"",""Malva (fibra)"",""Mamão"",""Mamona (baga)"",""Mandioca"",""Manga"",""Maracujá"",""Marmelo"",""Melancia"",""Melão"",""Milho (em grão)"",""Noz (fruto seco)"",""Palmito"",""Pera"",""Pêssego"",""Pimenta-do-reino"",""Rami (fibra)"",""Sisal ou agave (fibra)"",""Soja (em grão)"",""Sorgo (em grão)"",""Tangerina"",""Tomate"",""Trigo (em grão)"",""Triticale (em grão)"",""Tungue (fruto seco)"",""Urucum (semente)"",""Uva"""
"São Paulo,""1994"",""Área plantada ou destinada à colheita (Hectares)"",""6023468"",""6796"",""1560"",""..."",""..."",""-"",""149280"",""383"",""76800"",""142240"",""-"",""-"",""44900"",""4358"",""27410"",""15421"",""..."",""195"",""272680"",""..."",""..."",""..."",""2173200"",""..."",""2309"",""-"",""14580"",""-"",""-"",""5040"",""139"",""-"",""-"",""50"",""-"",""332170"",""487"",""336"",""..."",""3709"",""-"",""-"",""668461"",""28437"",""-"",""752"",""-"",""359"",""1480"",""35630"",""21331"",""3359"",""-"",""7081"",""215"",""1309000"",""27"",""9"",""386"",""1818"",""-"",""-"",""-"",""553900"",""31520"",""21990"",""18080"",""35350"",""..."",""-"",""1102"",""9138"""
"São Paulo,""1995"",""Área plantada ou destinada à colheita (Hectares)"",""5836401"",""5522"",""782"",""..."",""..."",""-"",""179650"",""450"",""79080"",""133540"",""-"",""-"",""40140"",""3622"",""27770"",""16716"",""..."",""145"",""241385"",""..."",""..."",""..."",""2258900"",""..."",""2277"",""-"",""14390"",""-"",""-"",""4500"",""403"",""-"",""-"",""19"",""-"",""229760"",""464"",""345"",""..."",""4084"",""-"",""-"",""620770"",""28170"",""-"",""620"",""-"",""231"",""670"",""34140"",""21297"",""3851"",""-"",""7450"",""155"",""1243300"",""30"",""9"",""375"",""1826"",""-"",""-"",""-"",""530000"",""27510"",""20970"",""16930"",""23800"",""..."",""-"",""834"",""9519"""
"São Paulo,""1996"",""Área plantada ou destinada à colheita (Hectares)"",""5955594"",""5423"",""1715"",""..."",""..."",""-"",""120800"",""350"",""64020"",""104010"",""-"",""-"",""44797"",""3099"",""27740"",""20083"",""..."",""150"",""236250"",""..."",""..."",""..."",""2493180"",""..."",""2345"",""-"",""12505"",""-"",""-"",""3271"",""222"",""-"",""-"",""19"",""-"",""181690"",""340"",""335"",""..."",""4414"",""-"",""-"",""719735"",""29690"",""-"",""560"",""-"",""312"",""1170"",""25521"",""23015"",""4706"",""-"",""8562"",""148"",""1155450"",""30"",""27"",""390"",""1913"",""-"",""-"",""-"",""563600"",""29253"",""21442"",""15080"",""18000"",""..."",""-"",""728"",""9504"""
"São Paulo,""1997"",""Área plantada ou destinada à colheita (Hectares)"",""5968266"",""5672"",""2283"",""..."",""..."",""-"",""78500"",""280"",""71700"",""80000"",""-"",""-"",""43106"",""3004"",""28970"",""23193"",""..."",""75"",""241530"",""..."",""..."",""..."",""2446300"",""..."",""2230"",""-"",""10355"",""-"",""-"",""3261"",""410"",""-"",""-"",""15"",""-"",""212990"",""371"",""195"",""..."",""4915"",""-"",""-"",""736770"",""31367"",""-"",""560"",""-"",""327"",""980"",""24485"",""23110"",""4094"",""-"",""8076"",""186"",""1206900"",""32"",""35"",""327"",""1947"",""-"",""-"",""-"",""574900"",""33450"",""22481"",""14280"",""14430"",""..."",""-"",""654"",""9520"""
"São Paulo,""1998"",""Área plantada ou destinada à colheita (Hectares)"",""6026275"",""5682"",""2818"",""..."",""..."",""-"",""121700"",""290"",""85600"",""59800"",""-"",""-"",""49170"",""3150"",""28970"",""25974"",""..."",""75"",""249220"",""..."",""..."",""..."",""2564950"",""..."",""2384"",""-"",""10680"",""-"",""-"",""3195"",""736"",""-"",""-"",""-"",""-"",""208390"",""476"",""210"",""..."",""5048"",""-"",""-"",""766640"",""33205"",""-"",""366"",""-"",""229"",""735"",""27330"",""23227"",""3880"",""-"",""9049"",""120"",""1100130"",""32"",""51"",""344"",""1954"",""-"",""-"",""-"",""527160"",""42865"",""23919"",""14340"",""9900"",""..."",""-"",""751"",""11530"""
"São Paulo,""1999"",""Área plantada ou destinada à colheita (Hectares)"",""6185500"",""4757"",""2410"",""..."",""..."",""-"",""73000"",""190"",""81900"",""71000"",""-"",""-"",""52120"",""3061"",""31380"",""27719"",""..."",""30"",""265160"",""..."",""..."",""..."",""2555000"",""..."",""2437"",""-"",""12710"",""-"",""-"",""3832"",""856"",""-"",""-"",""-"",""-"",""261500"",""471"",""132"",""..."",""4678"",""-"",""-"",""776690"",""33398"",""-"",""414"",""-"",""253"",""860"",""32165"",""18811"",""3934"",""-"",""8837"",""128"",""1215800"",""108"",""59"",""342"",""2024"",""-"",""-"",""-"",""520500"",""51340"",""23435"",""13040"",""17600"",""..."",""-"",""780"",""10639"""
"São Paulo,""2000"",""Área plantada ou destinada à colheita (Hectares)"",""5742316"",""5236"",""2175"",""..."",""..."",""-"",""65770"",""193"",""85100"",""61900"",""-"",""-"",""56737"",""2948"",""27665"",""28543"",""..."",""-"",""211552"",""..."",""..."",""..."",""2484790"",""..."",""2735"",""-"",""10620"",""-"",""-"",""3822"",""1203"",""-"",""-"",""10"",""-"",""212780"",""452"",""132"",""..."",""5545"",""-"",""-"",""609475"",""36732"",""-"",""363"",""-"",""188"",""2840"",""34370"",""21426"",""3667"",""-"",""7180"",""136"",""1084360"",""105"",""449"",""368"",""2133"",""-"",""-"",""-"",""535010"",""72695"",""24042"",""11487"",""14012"",""..."",""-"",""945"",""10425"""
"São Paulo,""2001"",""Área plantada ou destinada à colheita (Hectares)"",""5835340"",""5343"",""2720"",""..."",""..."",""-"",""67609"",""200"",""81900"",""43130"",""-"",""-"",""53997"",""3784"",""32173"",""29343"",""..."",""-"",""213400"",""..."",""..."",""..."",""2567178"",""..."",""3119"",""-"",""8130"",""-"",""-"",""3797"",""2050"",""-"",""-"",""5"",""-"",""219618"",""383"",""126"",""..."",""5223"",""-"",""-"",""581487"",""36124"",""-"",""240"",""-"",""203"",""2300"",""42010"",""20825"",""3713"",""-"",""7789"",""123"",""1122535"",""92"",""495"",""314"",""2189"",""-"",""-"",""-"",""530000"",""72600"",""24493"",""10290"",""21950"",""..."",""-"",""1212"",""11128"""
"São Paulo,""2002"",""Área plantada ou destinada à colheita (Hectares)"",""5932123"",""5008"",""2294"",""..."",""..."",""-"",""63030"",""180"",""74000"",""37867"",""-"",""-"",""59676"",""3620"",""31530"",""32651"",""..."",""-"",""224876"",""..."",""..."",""..."",""2661620"",""..."",""2955"",""-"",""9380"",""-"",""-"",""3797"",""2452"",""-"",""-"",""-"",""-"",""216589"",""390"",""176"",""..."",""4946"",""-"",""-"",""586937"",""35455"",""-"",""224"",""-"",""196"",""1150"",""38361"",""20354"",""3169"",""-"",""7376"",""104"",""1069785"",""89"",""858"",""273"",""2109"",""-"",""-"",""-"",""576807"",""65780"",""25273"",""11930"",""35340"",""..."",""-"",""1363"",""12153"""
"São Paulo,""2003"",""Área plantada ou destinada à colheita (Hectares)"",""6243991"",""4560"",""3530"",""..."",""..."",""-"",""64640"",""150"",""65390"",""35165"",""-"",""-"",""57240"",""3506"",""33638"",""33477"",""..."",""-"",""227380"",""..."",""..."",""..."",""2817604"",""..."",""3017"",""-"",""9695"",""-"",""-"",""2740"",""2625"",""-"",""-"",""-"",""-"",""222158"",""336"",""181"",""..."",""4888"",""-"",""-"",""600060"",""35784"",""-"",""185"",""-"",""170"",""670"",""36690"",""19435"",""2778"",""-"",""7878"",""70"",""1114180"",""89"",""1526"",""286"",""2023"",""-"",""-"",""-"",""642450"",""86880"",""26736"",""12110"",""47700"",""..."",""-"",""1974"",""12397"""
